uid expr treatment rep update lineage
final_comps_comp50_52 final_comps comp50 52 19400 0.586538
final_comps_comp50_52 final_comps comp50 52 19500 0.589344
final_comps_comp50_52 final_comps comp50 52 19600 0.598951
final_comps_comp50_52 final_comps comp50 52 19700 0.630169
final_comps_comp50_52 final_comps comp50 52 19800 0.645218
final_comps_comp50_52 final_comps comp50 52 19900 0.626087
final_comps_comp50_52 final_comps comp50 52 20000 0.623124
final_comps_comp50_52 final_comps comp50 52 20100 0.626033
final_comps_comp50_52 final_comps comp50 52 20200 0.623023
final_comps_comp50_52 final_comps comp50 52 20300 0.626232
final_comps_comp50_52 final_comps comp50 52 20400 0.64486
final_comps_comp50_52 final_comps comp50 52 20500 0.636471
final_comps_comp50_52 final_comps comp50 52 20600 0.637936
final_comps_comp50_52 final_comps comp50 52 20700 0.637996
final_comps_comp50_52 final_comps comp50 52 20800 0.646972
final_comps_comp50_52 final_comps comp50 52 20900 0.637327
final_comps_comp50_52 final_comps comp50 52 21000 0.631099
final_comps_comp50_52 final_comps comp50 52 21100 0.634582
final_comps_comp50_52 final_comps comp50 52 21200 0.647771
final_comps_comp50_52 final_comps comp50 52 21300 0.664021
final_comps_comp50_52 final_comps comp50 52 21400 0.671335
final_comps_comp50_52 final_comps comp50 52 21500 0.684447
final_comps_comp50_52 final_comps comp50 52 21600 0.676977
final_comps_comp50_52 final_comps comp50 52 21700 0.694279
final_comps_comp50_52 final_comps comp50 52 21800 0.688285
final_comps_comp50_52 final_comps comp50 52 21900 0.701077
final_comps_comp50_52 final_comps comp50 52 22000 0.701838
final_comps_comp50_52 final_comps comp50 52 22100 0.697256
final_comps_comp50_52 final_comps comp50 52 22200 0.69689
final_comps_comp50_52 final_comps comp50 52 22300 0.687317
final_comps_comp50_52 final_comps comp50 52 22400 0.678894
final_comps_comp50_52 final_comps comp50 52 22500 0.685899
final_comps_comp50_52 final_comps comp50 52 22600 0.698538
final_comps_comp50_52 final_comps comp50 52 22700 0.688026
final_comps_comp50_52 final_comps comp50 52 22800 0.675219
final_comps_comp50_52 final_comps comp50 52 22900 0.690616
final_comps_comp50_52 final_comps comp50 52 23000 0.712857
final_comps_comp50_52 final_comps comp50 52 23100 0.716676
final_comps_comp50_52 final_comps comp50 52 23200 0.717716
final_comps_comp50_52 final_comps comp50 52 23300 0.733021
final_comps_comp50_52 final_comps comp50 52 23400 0.740534
final_comps_comp50_52 final_comps comp50 52 23500 0.739818
final_comps_comp50_52 final_comps comp50 52 23600 0.739447
final_comps_comp50_52 final_comps comp50 52 23700 0.744963
final_comps_comp50_52 final_comps comp50 52 23800 0.748818
final_comps_comp50_52 final_comps comp50 52 23900 0.752472
final_comps_comp50_52 final_comps comp50 52 24000 0.761364
final_comps_comp50_52 final_comps comp50 52 24100 0.779891
final_comps_comp50_52 final_comps comp50 52 24200 0.787486
final_comps_comp50_52 final_comps comp50 52 24300 0.797329
final_comps_comp50_52 final_comps comp50 52 24400 0.812687
final_comps_comp50_52 final_comps comp50 52 24500 0.799942
final_comps_comp50_52 final_comps comp50 52 24600 0.782634
final_comps_comp50_52 final_comps comp50 52 24700 0.774222
final_comps_comp50_52 final_comps comp50 52 24800 0.785461
final_comps_comp50_52 final_comps comp50 52 24900 0.77533
final_comps_comp50_52 final_comps comp50 52 25000 0.778407
final_comps_comp50_52 final_comps comp50 52 25100 0.786115
final_comps_comp50_52 final_comps comp50 52 25200 0.775463
final_comps_comp50_52 final_comps comp50 52 25300 0.800878
final_comps_comp50_52 final_comps comp50 52 25400 0.800952
final_comps_comp50_52 final_comps comp50 52 25500 0.818978
final_comps_comp50_52 final_comps comp50 52 25600 0.830841
final_comps_comp50_52 final_comps comp50 52 25700 0.819014
final_comps_comp50_52 final_comps comp50 52 25800 0.847969
final_comps_comp50_52 final_comps comp50 52 25900 0.846606
final_comps_comp50_52 final_comps comp50 52 26000 0.863836
final_comps_comp50_52 final_comps comp50 52 26100 0.866667
final_comps_comp50_52 final_comps comp50 52 26200 0.863265
final_comps_comp50_52 final_comps comp50 52 26300 0.868925
final_comps_comp50_52 final_comps comp50 52 26400 0.870032
final_comps_comp50_52 final_comps comp50 52 26500 0.876204
final_comps_comp50_52 final_comps comp50 52 26600 0.883132
final_comps_comp50_52 final_comps comp50 52 26700 0.885756
final_comps_comp50_52 final_comps comp50 52 26800 0.884469
final_comps_comp50_52 final_comps comp50 52 26900 0.896986
final_comps_comp50_52 final_comps comp50 52 27000 0.906113
final_comps_comp50_52 final_comps comp50 52 27100 0.911842
final_comps_comp50_52 final_comps comp50 52 27200 0.90489
final_comps_comp50_52 final_comps comp50 52 27300 0.932039
final_comps_comp50_52 final_comps comp50 52 27400 0.939688
final_comps_comp50_52 final_comps comp50 52 27500 0.940646
final_comps_comp50_52 final_comps comp50 52 27600 0.942008
final_comps_comp50_52 final_comps comp50 52 27700 0.951881
final_comps_comp50_52 final_comps comp50 52 27800 0.946771
final_comps_comp50_52 final_comps comp50 52 27900 0.956419
final_comps_comp50_52 final_comps comp50 52 28000 0.964764
final_comps_comp50_52 final_comps comp50 52 28100 0.977857
final_comps_comp50_52 final_comps comp50 52 28200 0.985457
final_comps_comp50_52 final_comps comp50 52 28300 0.990449
final_comps_comp50_52 final_comps comp50 52 28400 1
final_comps_comp50_52 final_comps comp50 52 28500 1
final_comps_comp50_52 final_comps comp50 52 28600 1
final_comps_comp50_52 final_comps comp50 52 28700 1
final_comps_comp50_52 final_comps comp50 52 28800 1
final_comps_comp50_52 final_comps comp50 52 28900 1
final_comps_comp50_52 final_comps comp50 52 29000 1
final_comps_comp50_52 final_comps comp50 52 29100 1
final_comps_comp50_52 final_comps comp50 52 29200 1
final_comps_comp50_52 final_comps comp50 52 29300 1
final_comps_comp50_52 final_comps comp50 52 29400 1
final_comps_comp50_52 final_comps comp50 52 29500 1
final_comps_comp50_52 final_comps comp50 52 29600 1
final_comps_comp50_52 final_comps comp50 52 29700 1
final_comps_comp50_52 final_comps comp50 52 29800 1
final_comps_comp50_52 final_comps comp50 52 29900 1
final_comps_comp50_52 final_comps comp50 52 30000 1
final_comps_comp50_53 final_comps comp50 53 0 0.512981
final_comps_comp50_53 final_comps comp50 53 100 0.531313
final_comps_comp50_53 final_comps comp50 53 200 0.530811
final_comps_comp50_53 final_comps comp50 53 300 0.533989
final_comps_comp50_53 final_comps comp50 53 400 0.546725
final_comps_comp50_53 final_comps comp50 53 500 0.540659
final_comps_comp50_53 final_comps comp50 53 600 0.542767
final_comps_comp50_53 final_comps comp50 53 700 0.532815
final_comps_comp50_53 final_comps comp50 53 800 0.533608
final_comps_comp50_53 final_comps comp50 53 900 0.541371
final_comps_comp50_53 final_comps comp50 53 1000 0.54462
final_comps_comp50_53 final_comps comp50 53 1100 0.540047
final_comps_comp50_53 final_comps comp50 53 1200 0.535789
final_comps_comp50_53 final_comps comp50 53 1300 0.533626
final_comps_comp50_53 final_comps comp50 53 1400 0.517743
final_comps_comp50_53 final_comps comp50 53 1500 0.504942
final_comps_comp50_53 final_comps comp50 53 1600 0.489244
final_comps_comp50_53 final_comps comp50 53 1700 0.500294
final_comps_comp50_53 final_comps comp50 53 1800 0.506558
final_comps_comp50_53 final_comps comp50 53 1900 0.5
final_comps_comp50_53 final_comps comp50 53 2000 0.502534
final_comps_comp50_53 final_comps comp50 53 2100 0.488686
final_comps_comp50_53 final_comps comp50 53 2200 0.481903
final_comps_comp50_53 final_comps comp50 53 2300 0.505551
final_comps_comp50_53 final_comps comp50 53 2400 0.495091
final_comps_comp50_53 final_comps comp50 53 2500 0.494496
final_comps_comp50_53 final_comps comp50 53 2600 0.482718
final_comps_comp50_53 final_comps comp50 53 2700 0.454089
final_comps_comp50_53 final_comps comp50 53 2800 0.491048
final_comps_comp50_53 final_comps comp50 53 2900 0.511216
final_comps_comp50_53 final_comps comp50 53 3000 0.512137
final_comps_comp50_53 final_comps comp50 53 3100 0.510819
final_comps_comp50_53 final_comps comp50 53 3200 0.523417
final_comps_comp50_53 final_comps comp50 53 3300 0.531157
final_comps_comp50_53 final_comps comp50 53 3400 0.559614
final_comps_comp50_53 final_comps comp50 53 3500 0.569733
final_comps_comp50_53 final_comps comp50 53 3600 0.579288
final_comps_comp50_53 final_comps comp50 53 3700 0.578808
final_comps_comp50_53 final_comps comp50 53 3800 0.588183
final_comps_comp50_53 final_comps comp50 53 3900 0.582851
final_comps_comp50_53 final_comps comp50 53 4000 0.596501
final_comps_comp50_53 final_comps comp50 53 4100 0.593374
final_comps_comp50_53 final_comps comp50 53 4200 0.601059
final_comps_comp50_53 final_comps comp50 53 4300 0.59712
final_comps_comp50_53 final_comps comp50 53 4400 0.580826
final_comps_comp50_53 final_comps comp50 53 4500 0.574729
final_comps_comp50_53 final_comps comp50 53 4600 0.572632
final_comps_comp50_53 final_comps comp50 53 4700 0.564699
final_comps_comp50_53 final_comps comp50 53 4800 0.570038
final_comps_comp50_53 final_comps comp50 53 4900 0.578901
final_comps_comp50_53 final_comps comp50 53 5000 0.581484
final_comps_comp50_53 final_comps comp50 53 5100 0.591165
final_comps_comp50_53 final_comps comp50 53 5200 0.55425
final_comps_comp50_53 final_comps comp50 53 5300 0.539971
final_comps_comp50_53 final_comps comp50 53 5400 0.553783
final_comps_comp50_53 final_comps comp50 53 5500 0.585622
final_comps_comp50_53 final_comps comp50 53 5600 0.569791
final_comps_comp50_53 final_comps comp50 53 5700 0.55966
final_comps_comp50_53 final_comps comp50 53 5800 0.559108
final_comps_comp50_53 final_comps comp50 53 5900 0.580114
final_comps_comp50_53 final_comps comp50 53 6000 0.575829
final_comps_comp50_53 final_comps comp50 53 6100 0.552156
final_comps_comp50_53 final_comps comp50 53 6200 0.564459
final_comps_comp50_53 final_comps comp50 53 6300 0.554189
final_comps_comp50_53 final_comps comp50 53 6400 0.568651
final_comps_comp50_53 final_comps comp50 53 6500 0.578963
final_comps_comp50_53 final_comps comp50 53 6600 0.565474
final_comps_comp50_53 final_comps comp50 53 6700 0.584511
final_comps_comp50_53 final_comps comp50 53 6800 0.583967
final_comps_comp50_53 final_comps comp50 53 6900 0.581813
final_comps_comp50_53 final_comps comp50 53 7000 0.579795
final_comps_comp50_53 final_comps comp50 53 7100 0.57379
final_comps_comp50_53 final_comps comp50 53 7200 0.56495
final_comps_comp50_53 final_comps comp50 53 7300 0.546643
final_comps_comp50_53 final_comps comp50 53 7400 0.532544
final_comps_comp50_53 final_comps comp50 53 7500 0.526897
final_comps_comp50_53 final_comps comp50 53 7600 0.533746
final_comps_comp50_53 final_comps comp50 53 7700 0.521476
final_comps_comp50_53 final_comps comp50 53 7800 0.538074
final_comps_comp50_53 final_comps comp50 53 7900 0.532398
final_comps_comp50_53 final_comps comp50 53 8000 0.533551
final_comps_comp50_53 final_comps comp50 53 8100 0.554612
final_comps_comp50_53 final_comps comp50 53 8200 0.555815
final_comps_comp50_53 final_comps comp50 53 8300 0.535766
final_comps_comp50_53 final_comps comp50 53 8400 0.540825
final_comps_comp50_53 final_comps comp50 53 8500 0.518815
final_comps_comp50_53 final_comps comp50 53 8600 0.499705
final_comps_comp50_53 final_comps comp50 53 8700 0.48388
final_comps_comp50_53 final_comps comp50 53 8800 0.487962
final_comps_comp50_53 final_comps comp50 53 8900 0.464565
final_comps_comp50_53 final_comps comp50 53 9000 0.48158
final_comps_comp50_53 final_comps comp50 53 9100 0.475455
final_comps_comp50_53 final_comps comp50 53 9200 0.470708
final_comps_comp50_53 final_comps comp50 53 9300 0.478274
final_comps_comp50_53 final_comps comp50 53 9400 0.502985
final_comps_comp50_53 final_comps comp50 53 9500 0.515053
final_comps_comp50_53 final_comps comp50 53 9600 0.494121
final_comps_comp50_53 final_comps comp50 53 9700 0.50871
final_comps_comp50_53 final_comps comp50 53 9800 0.491121
final_comps_comp50_53 final_comps comp50 53 9900 0.4941
final_comps_comp50_53 final_comps comp50 53 10000 0.499267
final_comps_comp50_53 final_comps comp50 53 10100 0.507349
final_comps_comp50_53 final_comps comp50 53 10200 0.487405
final_comps_comp50_53 final_comps comp50 53 10300 0.498965
final_comps_comp50_53 final_comps comp50 53 10400 0.506647
final_comps_comp50_53 final_comps comp50 53 10500 0.515152
final_comps_comp50_53 final_comps comp50 53 10600 0.513072
final_comps_comp50_53 final_comps comp50 53 10700 0.533175
final_comps_comp50_53 final_comps comp50 53 10800 0.534259
final_comps_comp50_53 final_comps comp50 53 10900 0.523367
final_comps_comp50_53 final_comps comp50 53 11000 0.534061
final_comps_comp50_53 final_comps comp50 53 11100 0.529017
final_comps_comp50_53 final_comps comp50 53 11200 0.533923
final_comps_comp50_53 final_comps comp50 53 11300 0.535256
final_comps_comp50_53 final_comps comp50 53 11400 0.528877
final_comps_comp50_53 final_comps comp50 53 11500 0.513799
final_comps_comp50_53 final_comps comp50 53 11600 0.517037
final_comps_comp50_53 final_comps comp50 53 11700 0.51714
final_comps_comp50_53 final_comps comp50 53 11800 0.496185
final_comps_comp50_53 final_comps comp50 53 11900 0.492087
final_comps_comp50_53 final_comps comp50 53 12000 0.492402
final_comps_comp50_53 final_comps comp50 53 12100 0.500146
final_comps_comp50_53 final_comps comp50 53 12200 0.515353
final_comps_comp50_53 final_comps comp50 53 12300 0.515515
final_comps_comp50_53 final_comps comp50 53 12400 0.512865
final_comps_comp50_53 final_comps comp50 53 12500 0.533531
final_comps_comp50_53 final_comps comp50 53 12600 0.538669
final_comps_comp50_53 final_comps comp50 53 12700 0.538484
final_comps_comp50_53 final_comps comp50 53 12800 0.57168
final_comps_comp50_53 final_comps comp50 53 12900 0.573034
final_comps_comp50_53 final_comps comp50 53 13000 0.546356
final_comps_comp50_53 final_comps comp50 53 13100 0.546104
final_comps_comp50_53 final_comps comp50 53 13200 0.529844
final_comps_comp50_53 final_comps comp50 53 13300 0.548358
final_comps_comp50_53 final_comps comp50 53 13400 0.543246
final_comps_comp50_53 final_comps comp50 53 13500 0.533628
final_comps_comp50_53 final_comps comp50 53 13600 0.518921
final_comps_comp50_53 final_comps comp50 53 13700 0.509311
final_comps_comp50_53 final_comps comp50 53 13800 0.493147
final_comps_comp50_53 final_comps comp50 53 13900 0.493119
final_comps_comp50_53 final_comps comp50 53 14000 0.480269
final_comps_comp50_53 final_comps comp50 53 14100 0.480577
final_comps_comp50_53 final_comps comp50 53 14200 0.47137
final_comps_comp50_53 final_comps comp50 53 14300 0.457244
final_comps_comp50_53 final_comps comp50 53 14400 0.455246
final_comps_comp50_53 final_comps comp50 53 14500 0.457093
final_comps_comp50_53 final_comps comp50 53 14600 0.452429
final_comps_comp50_53 final_comps comp50 53 14700 0.479631
final_comps_comp50_53 final_comps comp50 53 14800 0.48514
final_comps_comp50_53 final_comps comp50 53 14900 0.495448
final_comps_comp50_53 final_comps comp50 53 15000 0.491886
final_comps_comp50_53 final_comps comp50 53 15100 0.493867
final_comps_comp50_53 final_comps comp50 53 15200 0.484561
final_comps_comp50_53 final_comps comp50 53 15300 0.503548
final_comps_comp50_53 final_comps comp50 53 15400 0.494359
final_comps_comp50_53 final_comps comp50 53 15500 0.487187
final_comps_comp50_53 final_comps comp50 53 15600 0.479906
final_comps_comp50_53 final_comps comp50 53 15700 0.478146
final_comps_comp50_53 final_comps comp50 53 15800 0.481046
final_comps_comp50_53 final_comps comp50 53 15900 0.493667
final_comps_comp50_53 final_comps comp50 53 16000 0.485932
final_comps_comp50_53 final_comps comp50 53 16100 0.515187
final_comps_comp50_53 final_comps comp50 53 16200 0.515805
final_comps_comp50_53 final_comps comp50 53 16300 0.522832
final_comps_comp50_53 final_comps comp50 53 16400 0.532357
final_comps_comp50_53 final_comps comp50 53 16500 0.534918
final_comps_comp50_53 final_comps comp50 53 16600 0.534877
final_comps_comp50_53 final_comps comp50 53 16700 0.542141
final_comps_comp50_53 final_comps comp50 53 16800 0.555881
final_comps_comp50_53 final_comps comp50 53 16900 0.550942
final_comps_comp50_53 final_comps comp50 53 17000 0.552009
final_comps_comp50_53 final_comps comp50 53 17100 0.560903
final_comps_comp50_53 final_comps comp50 53 17200 0.571344
final_comps_comp50_53 final_comps comp50 53 17300 0.57563
final_comps_comp50_53 final_comps comp50 53 17400 0.582626
final_comps_comp50_53 final_comps comp50 53 17500 0.581171
final_comps_comp50_53 final_comps comp50 53 17600 0.592055
final_comps_comp50_53 final_comps comp50 53 17700 0.606308
final_comps_comp50_53 final_comps comp50 53 17800 0.60117
final_comps_comp50_53 final_comps comp50 53 17900 0.620994
final_comps_comp50_53 final_comps comp50 53 18000 0.621969
final_comps_comp50_53 final_comps comp50 53 18100 0.641504
final_comps_comp50_53 final_comps comp50 53 18200 0.622345
final_comps_comp50_53 final_comps comp50 53 18300 0.611809
final_comps_comp50_53 final_comps comp50 53 18400 0.598375
final_comps_comp50_53 final_comps comp50 53 18500 0.627566
