uid expr treatment rep update popsize
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 22800 3441
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 22900 3446
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23000 3368
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23100 3477
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23200 3349
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23300 3477
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23400 3446
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23500 3409
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23600 3398
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23700 3351
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23800 3370
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 23900 3388
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24000 3403
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24100 3358
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24200 3431
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24300 3386
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24400 3429
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24500 3423
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24600 3380
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24700 3351
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24800 3406
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 24900 3406
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25000 3413
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25100 3392
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25200 3441
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25300 3433
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25400 3388
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25500 3395
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25600 3403
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25700 3385
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25800 3414
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 25900 3457
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26000 3395
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26100 3356
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26200 3453
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26300 3505
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26400 3456
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26500 3377
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26600 3373
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26700 3400
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26800 3483
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 26900 3435
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27000 3385
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27100 3465
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27200 3414
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27300 3456
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27400 3404
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27500 3347
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27600 3408
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27700 3382
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27800 3459
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 27900 3411
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28000 3394
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28100 3449
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28200 3420
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28300 3397
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28400 3449
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28500 3464
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28600 3403
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28700 3406
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28800 3409
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 28900 3377
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29000 3468
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29100 3502
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29200 3476
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29300 3395
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29400 3426
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29500 3398
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29600 3426
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29700 3458
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29800 3430
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 29900 3443
reg_test_evolve_wreg_59 reg_test evolve_wreg 59 30000 3422
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 0 1
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 100 77
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 200 462
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 300 1160
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 400 2105
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 500 3211
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 600 3264
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 700 3128
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 800 3072
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 900 2976
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1000 2925
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1100 3018
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1200 2893
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1300 2890
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1400 2893
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1500 2876
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1600 2966
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1700 2943
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1800 2888
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 1900 2914
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2000 2948
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2100 2915
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2200 2913
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2300 2997
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2400 2909
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2500 3068
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2600 3022
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2700 3072
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2800 3040
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 2900 2985
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3000 3038
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3100 3028
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3200 3052
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3300 3048
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3400 3114
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3500 3088
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3600 3127
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3700 3051
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3800 3115
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 3900 3108
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4000 3081
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4100 3191
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4200 3186
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4300 3208
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4400 3182
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4500 3156
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4600 3265
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4700 3205
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4800 3282
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 4900 3225
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5000 3225
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5100 3200
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5200 3301
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5300 3273
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5400 3284
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5500 3273
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5600 3285
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5700 3389
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5800 3293
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 5900 3429
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6000 3303
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6100 3348
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6200 3337
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6300 3368
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6400 3466
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6500 3372
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6600 3346
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6700 3398
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6800 3382
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 6900 3386
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7000 3397
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7100 3331
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7200 3321
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7300 3458
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7400 3316
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7500 3388
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7600 3391
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7700 3395
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7800 3381
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 7900 3398
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8000 3364
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8100 3389
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8200 3329
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8300 3354
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8400 3362
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8500 3428
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8600 3420
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8700 3387
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8800 3394
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 8900 3432
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9000 3452
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9100 3429
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9200 3348
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9300 3335
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9400 3421
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9500 3400
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9600 3439
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9700 3409
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9800 3316
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 9900 3353
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10000 3329
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10100 3333
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10200 3442
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10300 3419
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10400 3365
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10500 3411
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10600 3354
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10700 3356
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10800 3408
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 10900 3320
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11000 3344
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11100 3362
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11200 3339
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11300 3406
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11400 3394
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11500 3336
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11600 3391
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11700 3337
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11800 3410
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 11900 3357
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12000 3419
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12100 3326
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12200 3384
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12300 3432
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12400 3457
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12500 3388
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12600 3357
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12700 3427
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12800 3367
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 12900 3374
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13000 3375
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13100 3365
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13200 3449
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13300 3404
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13400 3317
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13500 3464
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13600 3390
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13700 3391
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13800 3377
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 13900 3379
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14000 3430
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14100 3459
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14200 3408
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14300 3399
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14400 3337
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14500 3405
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14600 3432
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14700 3376
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14800 3405
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 14900 3451
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15000 3376
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15100 3374
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15200 3440
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15300 3369
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15400 3372
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15500 3393
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15600 3375
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15700 3431
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15800 3438
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 15900 3405
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16000 3446
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16100 3382
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16200 3446
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16300 3434
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16400 3417
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16500 3461
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16600 3487
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16700 3404
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16800 3454
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 16900 3470
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17000 3422
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17100 3422
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17200 3441
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17300 3415
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17400 3431
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17500 3437
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17600 3419
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17700 3436
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17800 3331
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 17900 3371
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18000 3460
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18100 3436
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18200 3460
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18300 3380
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18400 3429
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18500 3367
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18600 3437
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18700 3384
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18800 3396
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 18900 3387
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19000 3332
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19100 3412
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19200 3491
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19300 3383
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19400 3400
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19500 3439
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19600 3352
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19700 3450
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19800 3421
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 19900 3394
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20000 3462
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20100 3444
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20200 3464
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20300 3448
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20400 3444
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20500 3435
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20600 3415
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20700 3385
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20800 3450
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 20900 3491
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21000 3468
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21100 3438
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21200 3352
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21300 3414
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21400 3457
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21500 3425
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21600 3458
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21700 3481
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21800 3443
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 21900 3438
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22000 3402
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22100 3440
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22200 3443
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22300 3389
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22400 3409
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22500 3443
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22600 3454
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22700 3455
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22800 3486
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 22900 3456
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23000 3422
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23100 3407
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23200 3522
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23300 3444
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23400 3433
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23500 3443
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23600 3369
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23700 3485
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23800 3359
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 23900 3395
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24000 3468
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24100 3440
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24200 3386
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24300 3511
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24400 3376
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24500 3447
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24600 3403
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24700 3362
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24800 3421
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 24900 3433
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25000 3442
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25100 3443
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25200 3431
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25300 3468
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25400 3483
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25500 3447
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25600 3377
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25700 3430
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25800 3409
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 25900 3502
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26000 3445
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26100 3386
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26200 3470
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26300 3357
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26400 3402
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26500 3416
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26600 3442
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26700 3413
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26800 3446
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 26900 3411
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27000 3493
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27100 3442
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27200 3326
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27300 3408
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27400 3461
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27500 3435
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27600 3476
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27700 3486
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27800 3393
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 27900 3475
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28000 3452
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28100 3470
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28200 3455
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28300 3405
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28400 3413
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28500 3475
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28600 3478
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28700 3461
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28800 3445
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 28900 3410
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29000 3486
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29100 3453
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29200 3440
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29300 3439
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29400 3410
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29500 3455
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29600 3405
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29700 3451
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29800 3402
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 29900 3423
reg_test_evolve_wreg_60 reg_test evolve_wreg 60 30000 3424
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 0 1
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 100 67
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 200 447
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 300 1113
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 400 2078
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 500 3017
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 600 3258
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 700 3163
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 800 3005
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 900 2980
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1000 3040
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1100 2965
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1200 3102
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1300 2889
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1400 2927
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1500 3006
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1600 2959
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1700 2930
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1800 2861
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 1900 2863
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2000 2882
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2100 2929
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2200 2982
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2300 2903
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2400 2990
reg_test_evolve_wreg_61 reg_test evolve_wreg 61 2500 3003
